stock_name,datetime,open,high,low,close,volume
GS,"2018-02-27 09:36:00",272,273,272,272,6425
GS,"2018-02-27 09:37:00",273,273,272,272,7561
GS,"2018-02-27 09:38:00",272,273,272,273,10979
GS,"2018-02-27 09:39:00",273,273,272,272,13650
GS,"2018-02-27 09:40:00",272,272,272,272,14741
GS,"2018-02-27 09:41:00",272,272,272,272,16694
GS,"2018-02-27 09:42:00",272,272,271,271,7800
GS,"2018-02-27 09:43:00",271,272,271,271,9311
GS,"2018-02-27 09:44:00",271,272,271,271,9325
GS,"2018-02-27 09:45:00",271,271,271,271,6875
GS,"2018-02-27 09:46:00",271,271,271,271,16574
GS,"2018-02-27 09:47:00",271,271,271,271,16438
GS,"2018-02-27 09:48:00",271,271,271,271,13601
GS,"2018-02-27 09:49:00",271,271,270,270,14195
GS,"2018-02-27 09:50:00",270,271,270,270,11883
GS,"2018-02-27 09:51:00",271,271,270,271,5394
GS,"2018-02-27 09:52:00",270,270,270,270,6102
GS,"2018-02-27 09:53:00",270,270,270,270,10376
GS,"2018-02-27 09:54:00",270,270,270,270,9876
GS,"2018-02-27 09:55:00",270,271,270,270,10158
GS,"2018-02-27 09:56:00",270,270,270,270,21480
GS,"2018-02-27 09:57:00",270,270,270,270,13500
GS,"2018-02-27 09:58:00",270,270,270,270,6502
GS,"2018-02-27 09:59:00",270,270,270,270,9662
GS,"2018-02-27 10:00:00",270,270,270,270,4100
GS,"2018-02-27 10:01:00",270,271,270,270,6545
GS,"2018-02-27 10:02:00",270,271,270,271,11933
GS,"2018-02-27 10:03:00",271,271,271,271,7399
GS,"2018-02-27 10:04:00",271,271,271,271,14049
GS,"2018-02-27 10:05:00",271,271,271,271,5590
GS,"2018-02-27 10:06:00",271,271,271,271,8947
GS,"2018-02-27 10:07:00",271,271,271,271,7463
GS,"2018-02-27 10:08:00",271,272,271,271,4785
GS,"2018-02-27 10:09:00",271,272,271,272,9607
GS,"2018-02-27 10:10:00",272,272,272,272,7447
GS,"2018-02-27 10:11:00",272,272,272,272,6810
GS,"2018-02-27 10:12:00",272,272,272,272,4454
GS,"2018-02-27 10:13:00",272,272,272,272,3804
GS,"2018-02-27 10:14:00",272,272,272,272,8302
GS,"2018-02-27 10:15:00",272,272,272,272,6390
GS,"2018-02-27 10:16:00",272,272,272,272,2288
GS,"2018-02-27 10:17:00",272,272,272,272,4791
GS,"2018-02-27 10:18:00",272,272,272,272,7610
GS,"2018-02-27 10:19:00",272,272,272,272,3300
GS,"2018-02-27 10:20:00",272,272,272,272,3486
GS,"2018-02-27 10:21:00",272,272,272,272,5020
GS,"2018-02-27 10:22:00",272,272,272,272,3400
GS,"2018-02-27 10:23:00",272,272,272,272,8110
GS,"2018-02-27 10:24:00",272,272,272,272,4102
GS,"2018-02-27 10:25:00",272,272,272,272,5293
GS,"2018-02-27 10:26:00",272,272,272,272,8213
GS,"2018-02-27 10:27:00",272,272,272,272,6511
GS,"2018-02-27 10:28:00",272,272,272,272,3118
GS,"2018-02-27 10:29:00",272,272,272,272,3741
GS,"2018-02-27 10:30:00",272,272,272,272,11856
GS,"2018-02-27 10:31:00",272,272,272,272,2703
GS,"2018-02-27 10:32:00",272,272,272,272,4750
GS,"2018-02-27 10:33:00",272,272,272,272,4100
GS,"2018-02-27 10:34:00",272,272,272,272,5500
GS,"2018-02-27 10:35:00",272,272,272,272,3712
GS,"2018-02-27 10:36:00",272,272,272,272,1826
GS,"2018-02-27 10:37:00",272,272,272,272,4000
GS,"2018-02-27 10:38:00",272,272,271,271,1800
GS,"2018-02-27 10:39:00",271,272,271,272,3528
GS,"2018-02-27 10:40:00",271,271,271,271,9277
GS,"2018-02-27 10:41:00",271,272,271,272,4375
GS,"2018-02-27 10:42:00",272,272,271,271,7600
GS,"2018-02-27 10:43:00",272,272,271,272,7338
GS,"2018-02-27 10:44:00",272,272,271,271,3900
GS,"2018-02-27 10:45:00",271,272,271,272,6272
GS,"2018-02-27 10:46:00",272,272,272,272,8144
GS,"2018-02-27 10:47:00",272,272,271,271,9274
GS,"2018-02-27 10:48:00",271,271,271,271,9851
GS,"2018-02-27 10:49:00",271,271,271,271,4763
GS,"2018-02-27 10:50:00",271,271,271,271,100
GS,"2018-02-27 10:51:00",271,271,271,271,7955
GS,"2018-02-27 10:52:00",271,271,271,271,4057
GS,"2018-02-27 10:53:00",271,271,271,271,8811
GS,"2018-02-27 10:54:00",271,271,271,271,6000
GS,"2018-02-27 10:55:00",271,271,271,271,3600
GS,"2018-02-27 10:56:00",271,271,271,271,6502
GS,"2018-02-27 10:57:00",271,271,271,271,7059
GS,"2018-02-27 10:58:00",271,271,271,271,5032
GS,"2018-02-27 10:59:00",271,271,271,271,2700
GS,"2018-02-27 11:00:00",271,271,271,271,2929
GS,"2018-02-27 11:01:00",271,271,271,271,3179
GS,"2018-02-27 11:02:00",271,271,271,271,2833
GS,"2018-02-27 11:03:00",271,272,271,271,4229
GS,"2018-02-27 11:04:00",271,271,271,271,3112
GS,"2018-02-27 11:05:00",271,271,271,271,2002
GS,"2018-02-27 11:06:00",271,271,271,271,2360
GS,"2018-02-27 11:07:00",271,271,271,271,3283
GS,"2018-02-27 11:08:00",271,271,271,271,2714
GS,"2018-02-27 11:09:00",271,271,271,271,2100
GS,"2018-02-27 11:10:00",271,271,271,271,3300
GS,"2018-02-27 11:11:00",271,272,271,271,16185
GS,"2018-02-27 11:12:00",271,272,271,272,14156
GS,"2018-02-27 11:13:00",272,272,272,272,8977
GS,"2018-02-27 11:14:00",272,272,272,272,5381
GS,"2018-02-27 11:15:00",272,272,272,272,2546
GS,"2018-02-27 11:16:00",272,272,272,272,8996
GS,"2018-02-27 11:17:00",272,272,272,272,2864
GS,"2018-02-27 11:18:00",272,272,272,272,9995
GS,"2018-02-27 11:19:00",272,272,272,272,9094
GS,"2018-02-27 11:20:00",272,272,272,272,4019
GS,"2018-02-27 11:21:00",272,272,272,272,3128
GS,"2018-02-27 11:22:00",272,272,272,272,4575
GS,"2018-02-27 11:23:00",272,272,272,272,4665
GS,"2018-02-27 11:24:00",272,272,272,272,802
GS,"2018-02-27 11:25:00",272,272,272,272,3800
GS,"2018-02-27 11:26:00",272,272,272,272,5097
GS,"2018-02-27 11:27:00",272,272,272,272,2500
GS,"2018-02-27 11:28:00",272,272,272,272,4700
GS,"2018-02-27 11:29:00",272,272,272,272,1700
GS,"2018-02-27 11:30:00",272,272,272,272,4107
GS,"2018-02-27 11:31:00",272,272,272,272,4600
GS,"2018-02-27 11:32:00",272,272,272,272,7613
GS,"2018-02-27 11:33:00",272,272,272,272,2937
GS,"2018-02-27 11:34:00",272,273,272,273,9885
GS,"2018-02-27 11:35:00",273,273,273,273,13336
GS,"2018-02-27 11:36:00",273,273,272,272,5975
GS,"2018-02-27 11:37:00",273,273,273,273,4335
GS,"2018-02-27 11:38:00",273,273,273,273,2114
GS,"2018-02-27 11:39:00",273,273,272,273,6646
GS,"2018-02-27 11:40:00",272,273,272,272,4770
GS,"2018-02-27 11:41:00",272,272,272,272,2400
GS,"2018-02-27 11:42:00",272,272,272,272,3408
GS,"2018-02-27 11:43:00",272,272,272,272,4782
GS,"2018-02-27 11:44:00",272,273,272,273,7764
GS,"2018-02-27 11:45:00",273,273,272,273,3800
GS,"2018-02-27 11:46:00",273,273,273,273,4382
GS,"2018-02-27 11:47:00",273,273,273,273,4274
GS,"2018-02-27 11:48:00",273,273,272,272,10552
GS,"2018-02-27 11:49:00",272,272,272,272,10397
GS,"2018-02-27 11:50:00",273,273,273,273,6300
GS,"2018-02-27 11:51:00",273,273,273,273,3666
GS,"2018-02-27 11:52:00",273,273,273,273,6869
GS,"2018-02-27 11:53:00",273,273,273,273,15544
GS,"2018-02-27 11:54:00",273,273,273,273,18054
GS,"2018-02-27 11:55:00",273,273,272,272,7504
GS,"2018-02-27 11:56:00",272,273,272,272,9105
GS,"2018-02-27 11:57:00",272,272,272,272,13733
GS,"2018-02-27 11:58:00",272,272,272,272,5147
GS,"2018-02-27 11:59:00",272,272,272,272,4550
GS,"2018-02-27 12:00:00",272,272,272,272,2600
GS,"2018-02-27 12:01:00",272,272,272,272,3197
GS,"2018-02-27 12:02:00",272,272,272,272,5052
GS,"2018-02-27 12:03:00",272,272,272,272,6265
GS,"2018-02-27 12:04:00",272,272,272,272,3058
GS,"2018-02-27 12:05:00",272,272,272,272,900
GS,"2018-02-27 12:06:00",272,272,272,272,4850
GS,"2018-02-27 12:07:00",272,272,272,272,1550
GS,"2018-02-27 12:08:00",272,272,272,272,500
GS,"2018-02-27 12:09:00",272,272,272,272,2490
GS,"2018-02-27 12:10:00",272,272,272,272,1606
GS,"2018-02-27 12:11:00",272,272,272,272,1800
GS,"2018-02-27 12:12:00",272,272,272,272,4027
GS,"2018-02-27 12:13:00",272,272,272,272,1825
GS,"2018-02-27 12:14:00",272,272,272,272,1882
GS,"2018-02-27 12:15:00",272,272,272,272,3700
GS,"2018-02-27 12:16:00",272,272,272,272,1801
GS,"2018-02-27 12:17:00",272,272,272,272,1149
GS,"2018-02-27 12:18:00",272,272,272,272,4600
GS,"2018-02-27 12:19:00",271,272,271,272,7052
GS,"2018-02-27 12:20:00",272,272,272,272,3225
GS,"2018-02-27 12:21:00",272,272,271,271,4256
GS,"2018-02-27 12:22:00",271,271,271,271,4299
GS,"2018-02-27 12:23:00",271,271,271,271,4552
GS,"2018-02-27 12:24:00",271,271,271,271,3892
GS,"2018-02-27 12:25:00",271,271,270,271,10363
GS,"2018-02-27 12:26:00",271,271,271,271,2453
GS,"2018-02-27 12:27:00",271,271,271,271,1500
GS,"2018-02-27 12:28:00",271,271,271,271,1800
GS,"2018-02-27 12:29:00",271,271,271,271,6405
GS,"2018-02-27 12:30:00",271,271,271,271,5169
GS,"2018-02-27 12:31:00",271,271,271,271,4489
GS,"2018-02-27 12:32:00",271,271,271,271,4613
GS,"2018-02-27 12:33:00",271,271,271,271,3301
GS,"2018-02-27 12:34:00",271,271,271,271,4226
GS,"2018-02-27 12:35:00",271,271,271,271,989
GS,"2018-02-27 12:36:00",271,271,271,271,700
GS,"2018-02-27 12:37:00",271,271,271,271,1880
GS,"2018-02-27 12:38:00",272,272,272,272,4200
GS,"2018-02-27 12:39:00",272,272,272,272,3005
GS,"2018-02-27 12:40:00",272,272,272,272,700
GS,"2018-02-27 12:41:00",272,272,272,272,3808
GS,"2018-02-27 12:42:00",272,272,272,272,900
GS,"2018-02-27 12:43:00",272,272,272,272,1700
GS,"2018-02-27 12:44:00",272,272,272,272,1109
GS,"2018-02-27 12:45:00",272,272,272,272,3232
GS,"2018-02-27 12:46:00",272,272,272,272,11035
GS,"2018-02-27 12:47:00",272,272,272,272,3274
GS,"2018-02-27 12:48:00",272,272,272,272,2997
GS,"2018-02-27 12:49:00",272,272,272,272,3500
GS,"2018-02-27 12:50:00",272,272,272,272,1500
GS,"2018-02-27 12:51:00",272,272,272,272,1904
GS,"2018-02-27 12:52:00",272,272,272,272,1893
GS,"2018-02-27 12:53:00",272,273,272,273,3217
GS,"2018-02-27 12:54:00",272,273,272,272,2900
GS,"2018-02-27 12:55:00",272,273,272,272,1500
GS,"2018-02-27 12:56:00",272,272,272,272,1355
GS,"2018-02-27 12:57:00",272,272,272,272,5098
GS,"2018-02-27 12:58:00",272,272,272,272,1106
GS,"2018-02-27 12:59:00",272,272,272,272,600
GS,"2018-02-27 13:00:00",273,273,272,273,3019
GS,"2018-02-27 13:01:00",272,273,272,272,3003
GS,"2018-02-27 13:02:00",272,272,272,272,300
GS,"2018-02-27 13:03:00",272,272,272,272,2817
GS,"2018-02-27 13:04:00",272,272,272,272,900
GS,"2018-02-27 13:05:00",272,272,272,272,1316
GS,"2018-02-27 13:06:00",273,273,272,272,1198
GS,"2018-02-27 13:07:00",273,273,272,273,1110
GS,"2018-02-27 13:08:00",273,273,273,273,2980
GS,"2018-02-27 13:09:00",273,273,273,273,5205
GS,"2018-02-27 13:10:00",273,273,273,273,2500
GS,"2018-02-27 13:11:00",273,273,273,273,2500
GS,"2018-02-27 13:12:00",273,273,273,273,4311
GS,"2018-02-27 13:13:00",273,273,273,273,2850
GS,"2018-02-27 13:14:00",273,273,273,273,1700
GS,"2018-02-27 13:15:00",273,273,272,273,2097
GS,"2018-02-27 13:16:00",273,273,273,273,500
GS,"2018-02-27 13:17:00",273,273,272,273,4400
GS,"2018-02-27 13:18:00",272,273,272,273,3453
GS,"2018-02-27 13:19:00",273,273,273,273,1800
GS,"2018-02-27 13:20:00",273,273,273,273,3708
GS,"2018-02-27 13:21:00",273,273,273,273,12311
