stock_name,datetime,open,high,low,close,volume
GOOG,"2018-02-27 09:35:00",1138.49,1139.47,1137.02,1137.8125,11690
GOOG,"2018-02-27 09:36:00",1138.4799,1138.61,1137.26,1137.73,6674
GOOG,"2018-02-27 09:37:00",1137.73,1138.29,1136.845,1138.29,5320
GOOG,"2018-02-27 09:38:00",1137.82,1139.24,1136.86,1138.78,7246
GOOG,"2018-02-27 09:39:00",1139.22,1140.18,1138.09,1138.7667,3724
GOOG,"2018-02-27 09:40:00",1138.6801,1140.39,1138.6801,1139.51,1590
GOOG,"2018-02-27 09:41:00",1139.3,1139.46,1138.2706,1138.2706,3310
GOOG,"2018-02-27 09:42:00",1138.28,1138.99,1137.97,1138.94,3516
GOOG,"2018-02-27 09:43:00",1138.5,1139.15,1138,1138.2,5988
GOOG,"2018-02-27 09:44:00",1138.39,1139.89,1137.55,1139.89,4453
GOOG,"2018-02-27 09:45:00",1139.955,1140,1139.08,1139.674,4330
GOOG,"2018-02-27 09:46:00",1139.17,1139.63,1138.855,1139.1,1500
GOOG,"2018-02-27 09:47:00",1139.21,1140.16,1139,1139.255,5060
GOOG,"2018-02-27 09:48:00",1139.17,1139.89,1138.61,1139,4100
GOOG,"2018-02-27 09:49:00",1139,1139,1138,1138.16,2355
GOOG,"2018-02-27 09:50:00",1138,1138,1137.13,1137.16,6990
GOOG,"2018-02-27 09:51:00",1137.08,1138.68,1137.08,1137.7901,2084
GOOG,"2018-02-27 09:52:00",1138.5,1138.5,1136.9,1136.9,2864
GOOG,"2018-02-27 09:53:00",1137.145,1137.145,1136.37,1136.37,2620
GOOG,"2018-02-27 09:54:00",1136.22,1136.7,1135.83,1135.9,3236
GOOG,"2018-02-27 09:55:00",1135.4467,1135.7,1134.3,1134.3,2337
GOOG,"2018-02-27 09:56:00",1134.51,1135.66,1134.19,1134.46,7397
GOOG,"2018-02-27 09:57:00",1134.775,1134.88,1134.3729,1134.4159,2944
GOOG,"2018-02-27 09:58:00",1134.38,1134.76,1133.73,1134.01,4849
GOOG,"2018-02-27 09:59:00",1134.01,1134.06,1132.61,1132.92,4590
GOOG,"2018-02-27 10:00:00",1132.94,1134.22,1132.705,1134.22,5500
GOOG,"2018-02-27 10:01:00",1133.78,1135.77,1133.75,1135.17,3000
GOOG,"2018-02-27 10:02:00",1135.04,1136.2899,1135,1135.19,3587
GOOG,"2018-02-27 10:03:00",1135.11,1135.45,1134.49,1134.5567,2992
GOOG,"2018-02-27 10:04:00",1134.09,1134.62,1133.98,1134.13,6750
GOOG,"2018-02-27 10:05:00",1134.1375,1134.72,1134,1134,8656
GOOG,"2018-02-27 10:06:00",1133.86,1134.53,1133.86,1134.53,1850
GOOG,"2018-02-27 10:07:00",1134.65,1136.43,1134.6,1136.43,2703
GOOG,"2018-02-27 10:08:00",1136.43,1137.44,1135.965,1137.44,3144
GOOG,"2018-02-27 10:09:00",1137.6046,1137.6818,1137.05,1137.6818,2350
GOOG,"2018-02-27 10:10:00",1137.33,1139.014,1137.33,1139.014,4825
GOOG,"2018-02-27 10:11:00",1139.09,1139.3404,1138.96,1139.0717,4129
GOOG,"2018-02-27 10:12:00",1138.87,1139.53,1138.75,1139.5,5523
GOOG,"2018-02-27 10:13:00",1139.79,1140.74,1139.38,1139.97,5640
GOOG,"2018-02-27 10:14:00",1140.21,1140.63,1140.21,1140.4184,1100
GOOG,"2018-02-27 10:15:00",1140.67,1141.69,1140.66,1141.43,3150
GOOG,"2018-02-27 10:16:00",1141.335,1141.335,1140.89,1141.08,4049
GOOG,"2018-02-27 10:17:00",1141.04,1141.04,1140.1004,1140.1004,4013
GOOG,"2018-02-27 10:18:00",1140.11,1140.3984,1139.98,1139.98,1037
GOOG,"2018-02-27 10:19:00",1139.81,1139.86,1138.5668,1138.5668,3500
GOOG,"2018-02-27 10:20:00",1138.55,1140.07,1138.54,1139.9211,1325
GOOG,"2018-02-27 10:21:00",1140.16,1140.815,1140.16,1140.7697,2525
GOOG,"2018-02-27 10:22:00",1141.1,1141.12,1140.0176,1140.43,3330
GOOG,"2018-02-27 10:23:00",1140.1921,1140.91,1140.1921,1140.62,2300
GOOG,"2018-02-27 10:24:00",1140.58,1140.58,1140.3879,1140.5274,900
GOOG,"2018-02-27 10:25:00",1140.6125,1140.86,1140.376,1140.85,813
GOOG,"2018-02-27 10:26:00",1140.77,1140.86,1140.4,1140.4,600
GOOG,"2018-02-27 10:27:00",1140.3,1140.3,1140.06,1140.06,510
GOOG,"2018-02-27 10:28:00",1141.02,1141.04,1140.65,1140.87,1080
GOOG,"2018-02-27 10:29:00",1140.87,1141.06,1140.54,1141.05,1022
GOOG,"2018-02-27 10:30:00",1140.61,1140.61,1140.59,1140.61,500
GOOG,"2018-02-27 10:31:00",1140.865,1141.57,1140.67,1141.36,2300
GOOG,"2018-02-27 10:32:00",1141.58,1141.58,1139.57,1139.57,1562
GOOG,"2018-02-27 10:33:00",1140.24,1140.34,1138.67,1138.67,2300
GOOG,"2018-02-27 10:34:00",1139,1139.56,1138.41,1138.47,5256
GOOG,"2018-02-27 10:35:00",1138.47,1139.46,1138.08,1138.08,2702
GOOG,"2018-02-27 10:36:00",1138.34,1139.19,1138.34,1139.19,400
GOOG,"2018-02-27 10:37:00",1139.15,1139.82,1139.15,1139.82,500
GOOG,"2018-02-27 10:38:00",1140.27,1140.27,1139.23,1139.74,1494
GOOG,"2018-02-27 10:39:00",1139.4,1139.48,1138.52,1138.81,1911
GOOG,"2018-02-27 10:40:00",1138.58,1138.58,1137.36,1138.38,2660
GOOG,"2018-02-27 10:41:00",1138.18,1138.84,1138.15,1138.15,1303
GOOG,"2018-02-27 10:42:00",1138.71,1139.22,1138.25,1138.25,1800
GOOG,"2018-02-27 10:43:00",1137.89,1137.89,1136.485,1137.22,2700
GOOG,"2018-02-27 10:44:00",1137.055,1137.3647,1136.1701,1136.54,2823
GOOG,"2018-02-27 10:45:00",1136.8,1137.06,1136.38,1136.96,900
GOOG,"2018-02-27 10:46:00",1137.2702,1137.82,1136.6601,1137.39,1920
GOOG,"2018-02-27 10:47:00",1137.46,1137.47,1137.16,1137.16,800
GOOG,"2018-02-27 10:48:00",1136.51,1136.51,1136.1701,1136.23,1360
GOOG,"2018-02-27 10:49:00",1136.48,1136.48,1136.45,1136.45,200
GOOG,"2018-02-27 10:50:00",1135.975,1136.31,1134.8217,1134.92,2300
GOOG,"2018-02-27 10:51:00",1134.82,1135.52,1134.82,1135.33,1100
GOOG,"2018-02-27 10:52:00",1135.54,1135.79,1134.7,1135.47,1900
GOOG,"2018-02-27 10:53:00",1135.81,1135.83,1135.07,1135.24,2200
GOOG,"2018-02-27 10:54:00",1135.16,1135.17,1134.5897,1134.5897,1000
GOOG,"2018-02-27 10:55:00",1133.44,1133.99,1133.43,1133.43,900
GOOG,"2018-02-27 10:56:00",1133.6,1133.92,1132.5101,1132.5101,2729
GOOG,"2018-02-27 10:57:00",1132.69,1133,1132.01,1132.0201,2040
GOOG,"2018-02-27 10:58:00",1132.56,1133.94,1132.31,1133.1601,1823
GOOG,"2018-02-27 10:59:00",1133.5618,1134.1907,1133.5618,1133.945,1200
GOOG,"2018-02-27 11:00:00",1133.5401,1134.139,1133.5401,1134.139,300
GOOG,"2018-02-27 11:01:00",1133.64,1133.64,1132.1494,1133.09,1250
GOOG,"2018-02-27 11:02:00",1133.005,1133.6097,1133.005,1133.6097,400
GOOG,"2018-02-27 11:03:00",1133.5325,1133.95,1133.15,1133.15,1300
GOOG,"2018-02-27 11:04:00",1133.5,1133.52,1132,1132,4975
GOOG,"2018-02-27 11:05:00",1132.02,1132.43,1130.895,1132.43,2559
GOOG,"2018-02-27 11:06:00",1132.0475,1133.7157,1131.9,1133.57,1400
GOOG,"2018-02-27 11:07:00",1133.088,1133.345,1133,1133.249,1640
GOOG,"2018-02-27 11:08:00",1133.6203,1133.6203,1132.083,1132.2399,1163
GOOG,"2018-02-27 11:09:00",1132.56,1133.44,1132.29,1133.02,2280
GOOG,"2018-02-27 11:10:00",1132.92,1132.9896,1132.4083,1132.9896,525
GOOG,"2018-02-27 11:11:00",1132.99,1133.37,1132.8,1133.13,1300
GOOG,"2018-02-27 11:12:00",1133.44,1134,1132.85,1133.6696,5029
GOOG,"2018-02-27 11:13:00",1133.74,1134.3997,1133.735,1134.0072,1700
GOOG,"2018-02-27 11:14:00",1134.29,1134.82,1134.29,1134.6714,1090
GOOG,"2018-02-27 11:15:00",1134.9674,1134.98,1134.05,1134.55,2100
GOOG,"2018-02-27 11:16:00",1134.54,1135.0837,1134.34,1135.0837,1319
GOOG,"2018-02-27 11:17:00",1134.97,1135.14,1134.46,1134.47,2300
GOOG,"2018-02-27 11:18:00",1134.8,1134.8,1133.9052,1133.9052,857
GOOG,"2018-02-27 11:19:00",1133.8768,1133.8768,1133.31,1133.31,823
GOOG,"2018-02-27 11:20:00",1133.1454,1133.49,1133.01,1133.01,1454
GOOG,"2018-02-27 11:21:00",1132.87,1132.87,1132.3,1132.3118,1228
GOOG,"2018-02-27 11:22:00",1132.69,1132.69,1132,1132.44,1724
GOOG,"2018-02-27 11:23:00",1132.3237,1132.3237,1131.275,1131.69,1200
GOOG,"2018-02-27 11:24:00",1131,1131,1131,1131,200
GOOG,"2018-02-27 11:25:00",1130.99,1131.37,1130.52,1130.685,2750
GOOG,"2018-02-27 11:26:00",1130.5693,1131.74,1130.5693,1131.32,1897
GOOG,"2018-02-27 11:27:00",1131.1083,1131.24,1130.525,1130.525,1529
GOOG,"2018-02-27 11:28:00",1130.87,1130.87,1129.57,1130,4092
GOOG,"2018-02-27 11:29:00",1129.78,1130.21,1129,1129.6227,2105
GOOG,"2018-02-27 11:30:00",1129.99,1130,1127.511,1128.56,2950
GOOG,"2018-02-27 11:31:00",1128.25,1128.59,1127.4544,1128.0747,1950
GOOG,"2018-02-27 11:32:00",1128.18,1128.57,1128.18,1128.31,800
GOOG,"2018-02-27 11:33:00",1129.15,1129.4805,1128.8398,1129.3876,3915
GOOG,"2018-02-27 11:34:00",1129.624,1130.53,1129.44,1130.53,800
GOOG,"2018-02-27 11:35:00",1129.981,1130.38,1129.1,1129.1,2028
GOOG,"2018-02-27 11:36:00",1129.3,1129.3,1127.94,1127.97,946
GOOG,"2018-02-27 11:37:00",1128.09,1128.09,1126.69,1126.9,5230
GOOG,"2018-02-27 11:38:00",1127.23,1127.57,1127.01,1127.01,1100
GOOG,"2018-02-27 11:39:00",1126.77,1126.77,1126,1126,1324
GOOG,"2018-02-27 11:40:00",1126.134,1126.31,1125.4849,1125.4849,3575
GOOG,"2018-02-27 11:41:00",1125.495,1126.3081,1125.32,1126.1605,2717
GOOG,"2018-02-27 11:42:00",1126.3097,1126.3097,1125.47,1125.99,1512
GOOG,"2018-02-27 11:43:00",1126.36,1126.774,1126.36,1126.61,691
GOOG,"2018-02-27 11:44:00",1127.2,1127.2,1126.65,1126.9,1238
GOOG,"2018-02-27 11:45:00",1126.14,1126.4078,1125.82,1126.04,600
GOOG,"2018-02-27 11:46:00",1127.1869,1127.6,1127.1869,1127.43,1200
GOOG,"2018-02-27 11:47:00",1127.325,1128.84,1126.8,1128.02,2400
GOOG,"2018-02-27 11:48:00",1128.46,1128.88,1127.1,1127.609,2100
GOOG,"2018-02-27 11:49:00",1126.51,1127.08,1126.28,1126.9,1250
GOOG,"2018-02-27 11:50:00",1129,1129.98,1128.91,1129.29,900
GOOG,"2018-02-27 11:51:00",1129.56,1130.11,1128.295,1129.5,4425
GOOG,"2018-02-27 11:52:00",1129.06,1129.25,1128.27,1128.7697,1000
GOOG,"2018-02-27 11:53:00",1128.67,1128.91,1128.65,1128.78,900
GOOG,"2018-02-27 11:54:00",1128.08,1128.08,1127.68,1127.77,700
GOOG,"2018-02-27 11:55:00",1127.8,1128.17,1127.3,1128.17,1500
GOOG,"2018-02-27 11:56:00",1128.2651,1128.86,1127.4414,1127.4414,1405
GOOG,"2018-02-27 11:57:00",1127.25,1127.26,1126.36,1126.685,1600
GOOG,"2018-02-27 11:58:00",1126.61,1127.04,1126.52,1126.52,1500
GOOG,"2018-02-27 11:59:00",1125.8039,1126.32,1125.64,1126.32,1000
GOOG,"2018-02-27 12:00:00",1126.31,1126.31,1125.6,1125.94,1800
GOOG,"2018-02-27 12:01:00",1126.21,1126.33,1125.99,1126.01,1720
GOOG,"2018-02-27 12:02:00",1126.32,1126.98,1125.632,1126.41,2470
GOOG,"2018-02-27 12:03:00",1126.645,1127.44,1126.51,1126.51,3300
GOOG,"2018-02-27 12:04:00",1126.94,1128.25,1126.63,1127.7921,1600
GOOG,"2018-02-27 12:05:00",1128.33,1128.33,1127.43,1127.63,985
GOOG,"2018-02-27 12:06:00",1127.09,1128.86,1127.09,1128.25,1764
GOOG,"2018-02-27 12:07:00",1128.32,1128.4,1127.49,1127.93,1154
