stock_name,datetime,open,high,low,close,volume
TXN,"2018-02-26 11:34:00",108,108,108,108,7183
TXN,"2018-02-26 11:35:00",108,108,108,108,4553
TXN,"2018-02-26 11:36:00",108,108,108,108,14512
TXN,"2018-02-26 11:37:00",108,108,108,108,9532
TXN,"2018-02-26 11:38:00",108,108,108,108,2573
TXN,"2018-02-26 11:39:00",108,108,108,108,6369
TXN,"2018-02-26 11:40:00",108,108,108,108,6491
TXN,"2018-02-26 11:41:00",108,108,108,108,4851
TXN,"2018-02-26 11:42:00",108,108,108,108,4205
TXN,"2018-02-26 11:43:00",108,108,108,108,3200
TXN,"2018-02-26 11:44:00",108,108,108,108,3907
TXN,"2018-02-26 11:45:00",108,108,108,108,5195
TXN,"2018-02-26 11:46:00",108,109,108,108,11236
TXN,"2018-02-26 11:47:00",108,109,108,109,4507
TXN,"2018-02-26 11:48:00",109,109,109,109,1900
TXN,"2018-02-26 11:49:00",109,109,108,108,7139
TXN,"2018-02-26 11:50:00",108,108,108,108,7597
TXN,"2018-02-26 11:51:00",108,109,108,109,3364
TXN,"2018-02-26 11:52:00",109,109,109,109,3200
TXN,"2018-02-26 11:53:00",109,109,108,108,4100
TXN,"2018-02-26 11:54:00",108,109,108,109,4500
TXN,"2018-02-26 11:55:00",109,109,108,108,2300
TXN,"2018-02-26 11:56:00",108,108,108,108,3177
TXN,"2018-02-26 11:57:00",108,108,108,108,2600
TXN,"2018-02-26 11:58:00",108,108,108,108,2860
TXN,"2018-02-26 11:59:00",108,108,108,108,4040
TXN,"2018-02-26 12:00:00",108,108,108,108,1457
TXN,"2018-02-26 12:01:00",108,108,108,108,4861
TXN,"2018-02-26 12:02:00",108,108,108,108,3588
TXN,"2018-02-26 12:03:00",108,108,108,108,4160
TXN,"2018-02-26 12:04:00",108,108,108,108,3900
TXN,"2018-02-26 12:05:00",108,108,108,108,3000
TXN,"2018-02-26 12:06:00",108,108,108,108,3605
TXN,"2018-02-26 12:07:00",108,108,108,108,2600
TXN,"2018-02-26 12:08:00",108,108,108,108,3308
TXN,"2018-02-26 12:09:00",108,109,108,109,2568
TXN,"2018-02-26 12:10:00",108,109,108,109,8910
TXN,"2018-02-26 12:11:00",109,109,108,109,5017
TXN,"2018-02-26 12:12:00",109,109,108,109,3479
TXN,"2018-02-26 12:13:00",109,109,109,109,5591
TXN,"2018-02-26 12:14:00",109,109,109,109,9247
TXN,"2018-02-26 12:15:00",109,109,108,109,5933
TXN,"2018-02-26 12:16:00",109,109,109,109,3619
TXN,"2018-02-26 12:17:00",109,109,108,109,2700
TXN,"2018-02-26 12:18:00",109,109,109,109,3300
TXN,"2018-02-26 12:19:00",109,109,109,109,4713
TXN,"2018-02-26 12:20:00",109,109,109,109,4776
TXN,"2018-02-26 12:21:00",109,109,108,108,2200
TXN,"2018-02-26 12:22:00",108,109,108,108,2907
TXN,"2018-02-26 12:23:00",108,109,108,108,4673
TXN,"2018-02-26 12:24:00",108,109,108,108,3500
TXN,"2018-02-26 12:25:00",109,109,108,108,1700
TXN,"2018-02-26 12:26:00",108,109,108,109,2574
TXN,"2018-02-26 12:27:00",109,109,109,109,3600
TXN,"2018-02-26 12:28:00",109,109,109,109,1600
TXN,"2018-02-26 12:29:00",109,109,109,109,1600
TXN,"2018-02-26 12:30:00",109,109,109,109,4363
TXN,"2018-02-26 12:31:00",109,109,109,109,1600
TXN,"2018-02-26 12:32:00",109,109,108,108,4121
TXN,"2018-02-26 12:33:00",108,108,108,108,1000
TXN,"2018-02-26 12:34:00",108,109,108,109,3974
TXN,"2018-02-26 12:35:00",109,109,109,109,3668
TXN,"2018-02-26 12:36:00",109,109,108,109,4484
TXN,"2018-02-26 12:37:00",109,109,108,109,6628
TXN,"2018-02-26 12:38:00",109,109,108,109,3300
TXN,"2018-02-26 12:39:00",109,109,109,109,1184
TXN,"2018-02-26 12:40:00",109,109,109,109,1600
TXN,"2018-02-26 12:41:00",109,109,108,109,6067
TXN,"2018-02-26 12:42:00",108,109,108,109,1900
TXN,"2018-02-26 12:43:00",109,109,109,109,2553
TXN,"2018-02-26 12:44:00",109,109,109,109,3200
TXN,"2018-02-26 12:45:00",109,109,109,109,3480
TXN,"2018-02-26 12:46:00",109,109,108,109,2436
TXN,"2018-02-26 12:47:00",109,109,109,109,4200
TXN,"2018-02-26 12:48:00",109,109,109,109,1604
TXN,"2018-02-26 12:49:00",109,109,109,109,665
TXN,"2018-02-26 12:50:00",109,109,109,109,5100
TXN,"2018-02-26 12:51:00",109,109,109,109,7959
TXN,"2018-02-26 12:52:00",109,109,109,109,4581
TXN,"2018-02-26 12:53:00",109,109,109,109,1425
TXN,"2018-02-26 12:54:00",109,109,109,109,8304
TXN,"2018-02-26 12:55:00",109,109,109,109,4217
TXN,"2018-02-26 12:56:00",109,109,109,109,5798
TXN,"2018-02-26 12:57:00",109,109,109,109,4612
TXN,"2018-02-26 12:58:00",109,109,109,109,3458
TXN,"2018-02-26 12:59:00",109,109,109,109,5450
TXN,"2018-02-26 13:00:00",109,109,109,109,8800
TXN,"2018-02-26 13:01:00",109,109,109,109,4300
TXN,"2018-02-26 13:02:00",109,109,109,109,1600
TXN,"2018-02-26 13:03:00",109,109,109,109,7848
TXN,"2018-02-26 13:04:00",109,109,109,109,4266
TXN,"2018-02-26 13:05:00",109,109,109,109,1360
TXN,"2018-02-26 13:06:00",109,109,109,109,2900
TXN,"2018-02-26 13:07:00",109,109,109,109,13518
TXN,"2018-02-26 13:08:00",109,109,109,109,4450
TXN,"2018-02-26 13:09:00",109,109,109,109,1425
TXN,"2018-02-26 13:10:00",109,109,109,109,4817
TXN,"2018-02-26 13:11:00",109,109,109,109,2477
TXN,"2018-02-26 13:12:00",109,109,109,109,2400
TXN,"2018-02-26 13:13:00",109,109,109,109,11382
TXN,"2018-02-26 13:14:00",109,109,108,108,4650
TXN,"2018-02-26 13:15:00",109,109,109,109,4800
TXN,"2018-02-26 13:16:00",109,109,108,109,3037
TXN,"2018-02-26 13:17:00",109,109,109,109,3000
TXN,"2018-02-26 13:18:00",109,109,108,109,828
TXN,"2018-02-26 13:19:00",109,109,108,108,4175
TXN,"2018-02-26 13:20:00",108,108,108,108,2200
TXN,"2018-02-26 13:21:00",108,108,108,108,6645
TXN,"2018-02-26 13:22:00",108,109,108,109,4350
TXN,"2018-02-26 13:23:00",109,109,109,109,5042
TXN,"2018-02-26 13:24:00",109,109,109,109,1554
TXN,"2018-02-26 13:25:00",109,109,109,109,1200
TXN,"2018-02-26 13:26:00",109,109,109,109,4115
TXN,"2018-02-26 13:27:00",109,109,109,109,3680
TXN,"2018-02-26 13:28:00",109,109,108,108,1702
TXN,"2018-02-26 13:29:00",108,109,108,109,1800
TXN,"2018-02-26 13:30:00",109,109,109,109,1700
