stock_name,datetime,open,high,low,close,volume
PETX,"2018-02-22 09:52:00",4,4,4,4,100
PETX,"2018-02-22 09:53:00",4,4,4,4,100
PETX,"2018-02-22 09:54:00",4,4,4,4,1100
PETX,"2018-02-22 09:56:00",4,4,4,4,400
PETX,"2018-02-22 09:57:00",4,4,4,4,800
PETX,"2018-02-22 09:58:00",4,4,4,4,100
PETX,"2018-02-22 09:59:00",4,4,4,4,100
PETX,"2018-02-22 10:00:00",4,4,4,4,1100
PETX,"2018-02-22 10:05:00",4,4,4,4,1499
PETX,"2018-02-22 10:06:00",4,4,4,4,500
PETX,"2018-02-22 10:08:00",4,4,4,4,200
PETX,"2018-02-22 10:09:00",4,4,4,4,100
PETX,"2018-02-22 10:10:00",4,4,4,4,3336
PETX,"2018-02-22 10:11:00",4,4,4,4,200
PETX,"2018-02-22 10:12:00",4,4,4,4,700
PETX,"2018-02-22 10:13:00",4,4,4,4,300
PETX,"2018-02-22 10:14:00",4,4,4,4,1000
PETX,"2018-02-22 10:15:00",4,4,4,4,940
PETX,"2018-02-22 10:17:00",4,4,4,4,109
PETX,"2018-02-22 10:18:00",4,4,4,4,200
PETX,"2018-02-22 10:19:00",4,4,4,4,100
PETX,"2018-02-22 10:20:00",4,4,4,4,409
PETX,"2018-02-22 10:21:00",4,4,4,4,200
PETX,"2018-02-22 10:22:00",4,4,4,4,200
PETX,"2018-02-22 10:23:00",4,4,4,4,500
PETX,"2018-02-22 10:24:00",4,4,4,4,1100
PETX,"2018-02-22 10:26:00",4,4,4,4,100
PETX,"2018-02-22 10:29:00",4,4,4,4,900
PETX,"2018-02-22 10:30:00",4,4,4,4,250
PETX,"2018-02-22 10:32:00",4,4,4,4,300
PETX,"2018-02-22 10:33:00",4,4,4,4,350
PETX,"2018-02-22 10:34:00",4,4,4,4,200
PETX,"2018-02-22 10:35:00",4,4,4,4,700
PETX,"2018-02-22 10:36:00",4,4,4,4,6775
PETX,"2018-02-22 10:37:00",4,4,4,4,200
PETX,"2018-02-22 10:39:00",4,4,4,4,1500
PETX,"2018-02-22 10:40:00",4,4,4,4,100
PETX,"2018-02-22 10:41:00",4,4,4,4,100
PETX,"2018-02-22 10:45:00",4,4,4,4,620
PETX,"2018-02-22 10:47:00",4,4,4,4,100
PETX,"2018-02-22 10:48:00",4,4,4,4,2000
PETX,"2018-02-22 10:51:00",4,4,4,4,1900
PETX,"2018-02-22 10:53:00",4,4,4,4,100
PETX,"2018-02-22 10:54:00",4,4,4,4,1100
PETX,"2018-02-22 10:56:00",4,4,4,4,600
PETX,"2018-02-22 10:59:00",4,4,4,4,100
PETX,"2018-02-22 11:00:00",4,4,4,4,100
PETX,"2018-02-22 11:03:00",4,4,4,4,395
PETX,"2018-02-22 11:05:00",4,4,4,4,100
PETX,"2018-02-22 11:06:00",4,4,4,4,100
PETX,"2018-02-22 11:07:00",4,4,4,4,600
PETX,"2018-02-22 11:08:00",4,4,4,4,100
PETX,"2018-02-22 11:09:00",4,4,4,4,300
PETX,"2018-02-22 11:11:00",4,4,4,4,300
PETX,"2018-02-22 11:12:00",4,4,4,4,1425
PETX,"2018-02-22 11:13:00",4,4,4,4,1489
PETX,"2018-02-22 11:15:00",4,4,4,4,100
PETX,"2018-02-22 11:16:00",4,4,4,4,100
PETX,"2018-02-22 11:17:00",4,4,4,4,600
PETX,"2018-02-22 11:18:00",4,4,4,4,300
PETX,"2018-02-22 11:19:00",4,4,4,4,646
PETX,"2018-02-22 11:20:00",4,4,4,4,1499
PETX,"2018-02-22 11:22:00",4,4,4,4,1400
PETX,"2018-02-22 11:23:00",4,4,4,4,100
PETX,"2018-02-22 11:24:00",4,4,4,4,100
PETX,"2018-02-22 11:26:00",4,4,4,4,100
PETX,"2018-02-22 11:27:00",4,4,4,4,200
PETX,"2018-02-22 11:28:00",4,4,4,4,2700
PETX,"2018-02-22 11:31:00",4,4,4,4,100
PETX,"2018-02-22 11:32:00",4,4,4,4,100
PETX,"2018-02-22 11:33:00",4,4,4,4,100
PETX,"2018-02-22 11:34:00",4,4,4,4,100
PETX,"2018-02-22 11:35:00",4,4,4,4,600
PETX,"2018-02-22 11:36:00",4,4,4,4,100
PETX,"2018-02-22 11:37:00",4,4,4,4,300
PETX,"2018-02-22 11:39:00",4,4,4,4,300
PETX,"2018-02-22 11:41:00",4,4,4,4,200
PETX,"2018-02-22 11:42:00",4,4,4,4,500
PETX,"2018-02-22 11:43:00",4,4,4,4,100
PETX,"2018-02-22 11:45:00",4,4,4,4,2050
PETX,"2018-02-22 11:48:00",4,4,4,4,100
PETX,"2018-02-22 11:49:00",4,4,4,4,800
PETX,"2018-02-22 11:51:00",4,4,4,4,100
PETX,"2018-02-22 11:52:00",4,4,4,4,6100
PETX,"2018-02-22 11:54:00",4,4,4,4,100
PETX,"2018-02-22 11:55:00",4,4,4,4,100
PETX,"2018-02-22 11:56:00",4,4,4,4,100
PETX,"2018-02-22 11:57:00",4,4,4,4,300
PETX,"2018-02-22 11:58:00",4,4,4,4,1400
PETX,"2018-02-22 12:00:00",4,4,4,4,100
PETX,"2018-02-22 12:02:00",4,4,4,4,100
PETX,"2018-02-22 12:04:00",4,4,4,4,100
