stock_name,datetime,open,high,low,close,volume
NVDA,"2018-02-26 11:34:00",244,244,244,244,19061
NVDA,"2018-02-26 11:35:00",244,245,244,245,54231
NVDA,"2018-02-26 11:36:00",245,245,244,245,21257
NVDA,"2018-02-26 11:37:00",244,245,244,244,24154
NVDA,"2018-02-26 11:38:00",244,245,244,245,15923
NVDA,"2018-02-26 11:39:00",245,245,245,245,9667
NVDA,"2018-02-26 11:40:00",245,245,245,245,16484
NVDA,"2018-02-26 11:41:00",245,245,245,245,11050
NVDA,"2018-02-26 11:42:00",245,245,245,245,18633
NVDA,"2018-02-26 11:43:00",245,245,245,245,12066
NVDA,"2018-02-26 11:44:00",245,245,245,245,16428
NVDA,"2018-02-26 11:45:00",245,245,245,245,10517
NVDA,"2018-02-26 11:46:00",245,245,245,245,10516
NVDA,"2018-02-26 11:47:00",245,245,245,245,13722
NVDA,"2018-02-26 11:48:00",245,245,245,245,5700
NVDA,"2018-02-26 11:49:00",245,245,245,245,22448
NVDA,"2018-02-26 11:50:00",245,245,245,245,7075
NVDA,"2018-02-26 11:51:00",245,245,245,245,9567
NVDA,"2018-02-26 11:52:00",245,245,245,245,11397
NVDA,"2018-02-26 11:53:00",245,245,244,244,18664
NVDA,"2018-02-26 11:54:00",244,245,244,244,5786
NVDA,"2018-02-26 11:55:00",245,245,244,244,9018
NVDA,"2018-02-26 11:56:00",244,245,244,245,22290
NVDA,"2018-02-26 11:57:00",245,245,245,245,11585
NVDA,"2018-02-26 11:58:00",245,245,245,245,6025
NVDA,"2018-02-26 11:59:00",245,245,245,245,16440
NVDA,"2018-02-26 12:00:00",245,245,245,245,8793
NVDA,"2018-02-26 12:01:00",245,245,245,245,8534
NVDA,"2018-02-26 12:02:00",245,245,245,245,15205
NVDA,"2018-02-26 12:03:00",245,245,245,245,9833
NVDA,"2018-02-26 12:04:00",245,245,245,245,38415
NVDA,"2018-02-26 12:05:00",245,245,245,245,10933
NVDA,"2018-02-26 12:06:00",245,245,245,245,13200
NVDA,"2018-02-26 12:07:00",245,245,245,245,7044
NVDA,"2018-02-26 12:08:00",245,245,245,245,24373
NVDA,"2018-02-26 12:09:00",245,245,245,245,9776
NVDA,"2018-02-26 12:10:00",245,245,245,245,7518
NVDA,"2018-02-26 12:11:00",245,245,245,245,17856
NVDA,"2018-02-26 12:12:00",245,245,245,245,10320
NVDA,"2018-02-26 12:13:00",245,245,245,245,30044
NVDA,"2018-02-26 12:14:00",245,245,245,245,6565
NVDA,"2018-02-26 12:15:00",245,245,244,244,27579
NVDA,"2018-02-26 12:16:00",245,245,244,244,21620
NVDA,"2018-02-26 12:17:00",244,245,244,244,14291
NVDA,"2018-02-26 12:18:00",244,245,244,245,17535
NVDA,"2018-02-26 12:19:00",244,245,244,245,5571
NVDA,"2018-02-26 12:20:00",245,245,244,245,7363
NVDA,"2018-02-26 12:21:00",245,245,245,245,10377
NVDA,"2018-02-26 12:22:00",245,245,245,245,15040
